user_id,event_date,converted,variant,signup_month,event_month
636,2024-03-26,0,control,2024-03,2024-03
106,2024-02-10,0,control,2024-01,2024-02
670,2024-03-07,0,control,2024-02,2024-03
659,2024-01-28,1,control,2024-01,2024-01
657,2024-05-29,0,variant,2024-05,2024-05
120,2024-02-17,0,variant,2024-02,2024-02
831,2024-02-10,0,variant,2024-02,2024-02
787,2024-04-25,0,variant,2024-04,2024-04
604,2024-04-15,0,control,2024-04,2024-04
58,2024-04-07,0,variant,2024-03,2024-04
951,2024-01-11,0,control,2024-01,2024-01
346,2024-04-02,1,variant,2024-03,2024-04
741,2024-02-20,0,control,2024-02,2024-02
474,2024-02-24,0,variant,2024-02,2024-02
117,2024-02-14,0,variant,2024-01,2024-02
830,2024-04-06,1,control,2024-04,2024-04
791,2024-04-24,0,control,2024-04,2024-04
127,2024-02-01,0,variant,2024-01,2024-02
393,2024-02-08,0,control,2024-01,2024-02
908,2024-01-14,0,variant,2024-01,2024-01
641,2024-03-04,0,variant,2024-03,2024-03
58,2024-04-03,0,control,2024-03,2024-04
634,2024-06-17,0,control,2024-06,2024-06
513,2024-02-16,0,variant,2024-01,2024-02
751,2024-06-10,0,control,2024-06,2024-06
802,2024-04-05,0,control,2024-03,2024-04
96,2024-02-19,0,variant,2024-01,2024-02
638,2024-05-23,0,variant,2024-04,2024-05
118,2024-02-20,0,control,2024-02,2024-02
560,2024-03-12,0,control,2024-03,2024-03
601,2024-02-17,0,variant,2024-02,2024-02
488,2024-04-08,0,variant,2024-03,2024-04
237,2024-03-03,0,variant,2024-02,2024-03
885,2024-03-12,1,control,2024-03,2024-03
897,2024-02-10,0,variant,2024-02,2024-02
272,2024-03-05,0,variant,2024-02,2024-03
189,2024-03-22,0,variant,2024-03,2024-03
999,2024-01-18,0,variant,2024-01,2024-01
704,2024-03-10,0,control,2024-02,2024-03
447,2024-04-19,0,variant,2024-04,2024-04
581,2024-02-20,1,control,2024-02,2024-02
790,2024-03-08,0,control,2024-03,2024-03
861,2024-01-07,1,variant,2024-01,2024-01
247,2024-04-23,0,variant,2024-03,2024-04
963,2024-05-18,0,variant,2024-05,2024-05
76,2024-06-28,0,variant,2024-06,2024-06
154,2024-01-19,0,control,2024-01,2024-01
656,2024-03-01,0,variant,2024-02,2024-03
435,2024-05-14,0,control,2024-05,2024-05
997,2024-03-01,0,variant,2024-02,2024-03
86,2024-02-28,1,control,2024-02,2024-02
697,2024-05-27,0,variant,2024-05,2024-05
285,2024-02-10,0,control,2024-02,2024-02
974,2024-05-08,1,variant,2024-05,2024-05
220,2024-03-23,0,variant,2024-02,2024-03
69,2024-06-20,0,control,2024-05,2024-06
47,2024-05-11,0,variant,2024-05,2024-05
94,2024-05-30,0,variant,2024-05,2024-05
750,2024-04-19,0,variant,2024-04,2024-04
958,2024-05-16,0,variant,2024-05,2024-05
453,2024-06-29,0,control,2024-06,2024-06
204,2024-06-30,0,control,2024-06,2024-06
912,2024-06-03,0,control,2024-05,2024-06
218,2024-03-30,0,control,2024-03,2024-03
474,2024-02-26,0,control,2024-02,2024-02
432,2024-03-26,0,variant,2024-02,2024-03
341,2024-03-05,0,control,2024-03,2024-03
551,2024-06-26,0,control,2024-06,2024-06
612,2024-03-22,0,control,2024-03,2024-03
289,2024-02-26,0,variant,2024-02,2024-02
254,2024-01-12,1,variant,2024-01,2024-01
734,2024-07-03,0,control,2024-06,2024-07
357,2024-06-19,0,variant,2024-06,2024-06
23,2024-01-19,0,control,2024-01,2024-01
762,2024-06-13,0,variant,2024-06,2024-06
522,2024-01-20,0,variant,2024-01,2024-01
758,2024-04-30,0,control,2024-04,2024-04
837,2024-03-03,0,variant,2024-02,2024-03
100,2024-06-10,1,variant,2024-06,2024-06
802,2024-03-16,0,control,2024-03,2024-03
180,2024-01-22,0,variant,2024-01,2024-01
223,2024-04-27,0,control,2024-04,2024-04
906,2024-03-23,0,control,2024-03,2024-03
762,2024-06-11,1,control,2024-06,2024-06
659,2024-01-28,1,control,2024-01,2024-01
442,2024-05-16,0,control,2024-05,2024-05
608,2024-04-29,1,variant,2024-04,2024-04
769,2024-05-21,0,control,2024-05,2024-05
325,2024-05-03,1,control,2024-04,2024-05
516,2024-06-19,0,variant,2024-06,2024-06
16,2024-02-28,0,variant,2024-02,2024-02
792,2024-03-09,0,variant,2024-03,2024-03
336,2024-06-07,0,variant,2024-05,2024-06
759,2024-03-03,0,variant,2024-01,2024-03
258,2024-06-05,0,variant,2024-06,2024-06
497,2024-02-21,0,variant,2024-02,2024-02
988,2024-03-31,0,variant,2024-03,2024-03
896,2024-06-07,0,control,2024-05,2024-06
160,2024-02-27,1,control,2024-02,2024-02
475,2024-03-10,0,variant,2024-03,2024-03
852,2024-01-04,1,control,2024-01,2024-01
664,2024-05-23,0,control,2024-05,2024-05
908,2024-01-10,0,variant,2024-01,2024-01
690,2024-01-22,0,variant,2024-01,2024-01
675,2024-03-30,0,control,2024-03,2024-03
380,2024-04-02,0,variant,2024-04,2024-04
545,2024-05-16,0,variant,2024-05,2024-05
929,2024-04-24,0,variant,2024-04,2024-04
957,2024-05-22,0,variant,2024-05,2024-05
691,2024-06-10,0,variant,2024-06,2024-06
427,2024-05-31,0,variant,2024-05,2024-05
613,2024-02-12,0,control,2024-01,2024-02
268,2024-02-02,0,variant,2024-01,2024-02
835,2024-03-28,0,variant,2024-03,2024-03
577,2024-05-07,0,variant,2024-04,2024-05
417,2024-06-20,0,variant,2024-06,2024-06
168,2024-05-04,0,control,2024-04,2024-05
842,2024-04-27,0,variant,2024-04,2024-04
43,2024-06-14,0,control,2024-06,2024-06
556,2024-03-24,0,control,2024-03,2024-03
285,2024-02-12,0,control,2024-02,2024-02
397,2024-04-17,0,control,2024-03,2024-04
12,2024-02-06,0,variant,2024-01,2024-02
607,2024-01-04,0,control,2024-01,2024-01
302,2024-04-06,0,control,2024-04,2024-04
898,2024-05-05,0,variant,2024-04,2024-05
253,2024-04-18,0,control,2024-03,2024-04
499,2024-04-11,0,control,2024-04,2024-04
754,2024-06-29,1,control,2024-06,2024-06
35,2024-03-23,0,control,2024-03,2024-03
727,2024-07-17,0,control,2024-06,2024-07
849,2024-03-03,0,control,2024-03,2024-03
90,2024-06-07,0,variant,2024-06,2024-06
776,2024-04-14,0,control,2024-04,2024-04
605,2024-06-20,0,control,2024-06,2024-06
922,2024-02-04,0,variant,2024-01,2024-02
970,2024-06-10,0,control,2024-06,2024-06
602,2024-04-02,0,variant,2024-03,2024-04
418,2024-03-13,1,control,2024-03,2024-03
115,2024-02-24,0,control,2024-02,2024-02
617,2024-03-24,1,variant,2024-03,2024-03
903,2024-03-28,1,control,2024-03,2024-03
196,2024-04-17,0,control,2024-04,2024-04
826,2024-04-12,0,variant,2024-03,2024-04
501,2024-04-22,0,control,2024-04,2024-04
626,2024-05-13,0,variant,2024-05,2024-05
493,2024-06-20,0,variant,2024-06,2024-06
75,2024-06-07,0,control,2024-06,2024-06
413,2024-05-06,0,variant,2024-05,2024-05
376,2024-02-14,0,variant,2024-02,2024-02
420,2024-02-25,0,variant,2024-02,2024-02
729,2024-05-28,0,variant,2024-05,2024-05
277,2024-06-18,0,variant,2024-06,2024-06
761,2024-07-07,0,control,2024-06,2024-07
676,2024-06-19,0,variant,2024-06,2024-06
394,2024-07-01,0,control,2024-06,2024-07
869,2024-05-15,0,control,2024-05,2024-05
457,2024-02-17,0,variant,2024-01,2024-02
920,2024-03-19,0,control,2024-02,2024-03
192,2024-06-07,0,variant,2024-06,2024-06
739,2024-03-10,0,control,2024-03,2024-03
689,2024-06-19,0,variant,2024-06,2024-06
99,2024-04-12,1,control,2024-04,2024-04
548,2024-03-08,0,control,2024-02,2024-03
978,2024-03-05,0,control,2024-02,2024-03
999,2024-01-28,0,variant,2024-01,2024-01
96,2024-02-09,0,control,2024-01,2024-02
664,2024-05-20,0,variant,2024-05,2024-05
663,2024-02-27,0,control,2024-02,2024-02
190,2024-04-06,1,control,2024-03,2024-04
736,2024-02-01,0,control,2024-01,2024-02
37,2024-02-10,0,control,2024-01,2024-02
780,2024-02-13,0,variant,2024-02,2024-02
369,2024-04-02,0,variant,2024-04,2024-04
695,2024-03-09,0,control,2024-01,2024-03
525,2024-06-29,0,variant,2024-06,2024-06
279,2024-02-28,0,variant,2024-01,2024-02
217,2024-07-15,0,control,2024-06,2024-07
867,2024-04-09,0,control,2024-03,2024-04
873,2024-02-26,0,variant,2024-02,2024-02
798,2024-07-04,0,control,2024-06,2024-07
273,2024-05-04,0,control,2024-04,2024-05
881,2024-02-28,0,control,2024-02,2024-02
62,2024-05-19,1,variant,2024-05,2024-05
596,2024-01-22,0,control,2024-01,2024-01
880,2024-02-01,0,control,2024-01,2024-02
729,2024-06-02,0,control,2024-05,2024-06
342,2024-06-23,0,control,2024-06,2024-06
397,2024-04-08,0,control,2024-03,2024-04
699,2024-06-14,1,variant,2024-05,2024-06
19,2024-03-23,0,control,2024-03,2024-03
177,2024-06-06,0,variant,2024-05,2024-06
612,2024-03-23,0,control,2024-03,2024-03
396,2024-04-19,0,variant,2024-04,2024-04
445,2024-06-03,0,variant,2024-05,2024-06
233,2024-04-28,0,control,2024-04,2024-04
915,2024-01-05,1,variant,2024-01,2024-01
76,2024-06-27,1,control,2024-06,2024-06
265,2024-02-16,0,variant,2024-02,2024-02
455,2024-05-12,0,control,2024-04,2024-05
796,2024-03-28,0,variant,2024-02,2024-03
718,2024-06-08,1,variant,2024-06,2024-06
735,2024-01-27,1,variant,2024-01,2024-01
384,2024-05-10,0,variant,2024-04,2024-05
564,2024-06-25,0,control,2024-06,2024-06
851,2024-06-07,0,variant,2024-05,2024-06
506,2024-02-17,0,variant,2024-02,2024-02
367,2024-06-04,0,variant,2024-06,2024-06
144,2024-02-10,0,control,2024-01,2024-02
885,2024-03-12,0,variant,2024-03,2024-03
69,2024-06-05,0,control,2024-05,2024-06
99,2024-04-13,1,variant,2024-04,2024-04
396,2024-04-13,0,control,2024-04,2024-04
25,2024-03-01,0,control,2024-02,2024-03
948,2024-06-21,0,variant,2024-06,2024-06
891,2024-03-06,0,control,2024-02,2024-03
469,2024-03-17,0,variant,2024-03,2024-03
484,2024-03-06,0,variant,2024-03,2024-03
565,2024-04-21,0,control,2024-04,2024-04
151,2024-03-19,0,control,2024-03,2024-03
144,2024-01-05,0,variant,2024-01,2024-01
569,2024-04-20,0,control,2024-04,2024-04
39,2024-03-01,0,variant,2024-02,2024-03
109,2024-04-02,0,variant,2024-03,2024-04
693,2024-02-21,0,control,2024-02,2024-02
42,2024-04-30,0,control,2024-04,2024-04
186,2024-06-01,0,control,2024-06,2024-06
935,2024-05-14,0,variant,2024-05,2024-05
398,2024-03-31,1,control,2024-03,2024-03
223,2024-05-01,0,control,2024-04,2024-05
634,2024-06-04,0,variant,2024-06,2024-06
133,2024-03-07,0,variant,2024-02,2024-03
163,2024-02-26,0,control,2024-02,2024-02
215,2024-04-26,0,control,2024-04,2024-04
733,2024-05-03,0,variant,2024-04,2024-05
235,2024-05-02,0,variant,2024-04,2024-05
843,2024-04-22,1,variant,2024-04,2024-04
658,2024-01-29,0,variant,2024-01,2024-01
751,2024-06-08,0,variant,2024-06,2024-06
588,2024-05-15,1,variant,2024-05,2024-05
9,2024-05-24,0,variant,2024-05,2024-05
74,2024-05-25,0,variant,2024-05,2024-05
954,2024-05-11,0,variant,2024-05,2024-05
492,2024-06-19,0,control,2024-06,2024-06
913,2024-06-18,0,control,2024-06,2024-06
253,2024-03-26,0,variant,2024-03,2024-03
230,2024-06-30,0,control,2024-06,2024-06
519,2024-02-11,0,variant,2024-01,2024-02
174,2024-05-17,0,control,2024-05,2024-05
653,2024-02-05,0,variant,2024-01,2024-02
168,2024-04-19,0,control,2024-04,2024-04
170,2024-01-10,1,variant,2024-01,2024-01
393,2024-01-24,0,variant,2024-01,2024-01
946,2024-05-17,0,control,2024-05,2024-05
795,2024-02-03,0,variant,2024-02,2024-02
634,2024-06-13,0,control,2024-06,2024-06
194,2024-06-27,0,control,2024-06,2024-06
517,2024-02-25,0,control,2024-02,2024-02
29,2024-01-19,1,control,2024-01,2024-01
165,2024-02-16,1,variant,2024-02,2024-02
422,2024-06-09,1,control,2024-05,2024-06
339,2024-04-08,1,variant,2024-04,2024-04
648,2024-02-09,0,control,2024-02,2024-02
496,2024-03-09,0,variant,2024-02,2024-03
365,2024-02-14,1,control,2024-01,2024-02
833,2024-04-06,0,variant,2024-03,2024-04
342,2024-06-30,1,variant,2024-06,2024-06
500,2024-02-05,0,variant,2024-01,2024-02
657,2024-06-25,0,control,2024-05,2024-06
511,2024-02-26,0,variant,2024-02,2024-02
327,2024-02-28,1,control,2024-02,2024-02
217,2024-06-11,0,control,2024-06,2024-06
301,2024-01-13,0,control,2024-01,2024-01
132,2024-06-24,0,control,2024-06,2024-06
804,2024-04-01,0,control,2024-03,2024-04
70,2024-05-09,0,variant,2024-04,2024-05
252,2024-02-14,0,control,2024-02,2024-02
415,2024-02-04,0,control,2024-01,2024-02
787,2024-04-23,0,control,2024-04,2024-04
445,2024-06-05,0,variant,2024-05,2024-06
876,2024-02-12,0,variant,2024-02,2024-02
182,2024-04-29,0,control,2024-04,2024-04
167,2024-06-14,0,variant,2024-06,2024-06
91,2024-06-09,1,variant,2024-06,2024-06
714,2024-03-27,0,control,2024-03,2024-03
858,2024-04-02,0,variant,2024-03,2024-04
531,2024-04-21,0,variant,2024-04,2024-04
39,2024-02-29,0,variant,2024-02,2024-02
126,2024-04-14,0,control,2024-04,2024-04
451,2024-05-14,0,control,2024-05,2024-05
173,2024-06-05,0,control,2024-05,2024-06
653,2024-01-15,0,variant,2024-01,2024-01
754,2024-06-24,0,variant,2024-06,2024-06
220,2024-02-26,0,control,2024-02,2024-02
638,2024-05-03,0,control,2024-04,2024-05
58,2024-03-30,0,variant,2024-03,2024-03
660,2024-03-22,0,variant,2024-03,2024-03
476,2024-04-17,1,variant,2024-04,2024-04
456,2024-02-12,0,variant,2024-01,2024-02
829,2024-02-28,0,variant,2024-01,2024-02
895,2024-04-13,0,control,2024-04,2024-04
361,2024-03-13,1,control,2024-03,2024-03
935,2024-05-13,0,control,2024-05,2024-05
1,2024-05-06,0,variant,2024-04,2024-05
387,2024-04-12,0,control,2024-04,2024-04
973,2024-05-29,1,control,2024-05,2024-05
348,2024-04-06,0,control,2024-04,2024-04
190,2024-03-26,1,control,2024-03,2024-03
505,2024-05-02,0,variant,2024-05,2024-05
191,2024-05-01,0,control,2024-04,2024-05
508,2024-02-09,0,control,2024-02,2024-02
369,2024-04-03,0,variant,2024-04,2024-04
409,2024-04-11,1,control,2024-02,2024-04
824,2024-05-18,0,variant,2024-05,2024-05
929,2024-04-28,0,variant,2024-04,2024-04
934,2024-04-14,0,variant,2024-03,2024-04
117,2024-03-22,0,variant,2024-01,2024-03
134,2024-04-17,0,control,2024-04,2024-04
58,2024-04-13,0,variant,2024-03,2024-04
556,2024-03-27,0,control,2024-03,2024-03
685,2024-01-05,0,control,2024-01,2024-01
672,2024-06-09,0,control,2024-06,2024-06
173,2024-06-01,0,control,2024-05,2024-06
829,2024-02-08,0,variant,2024-01,2024-02
815,2024-06-25,0,control,2024-06,2024-06
149,2024-01-29,0,variant,2024-01,2024-01
80,2024-06-01,0,control,2024-05,2024-06
886,2024-03-04,0,control,2024-03,2024-03
213,2024-05-04,0,variant,2024-04,2024-05
203,2024-05-25,1,control,2024-05,2024-05
764,2024-05-18,0,variant,2024-05,2024-05
229,2024-05-17,1,control,2024-05,2024-05
676,2024-07-07,0,control,2024-06,2024-07
227,2024-06-10,1,control,2024-06,2024-06
659,2024-02-06,0,variant,2024-01,2024-02
532,2024-03-14,0,control,2024-03,2024-03
441,2024-04-20,0,control,2024-04,2024-04
402,2024-02-27,0,control,2024-02,2024-02
47,2024-05-09,1,variant,2024-05,2024-05
233,2024-04-18,0,variant,2024-04,2024-04
305,2024-06-26,0,variant,2024-06,2024-06
526,2024-05-08,1,control,2024-04,2024-05
143,2024-01-20,0,variant,2024-01,2024-01
415,2024-01-23,0,variant,2024-01,2024-01
513,2024-02-18,0,variant,2024-01,2024-02
373,2024-01-11,1,variant,2024-01,2024-01
566,2024-03-11,0,variant,2024-03,2024-03
886,2024-03-11,0,control,2024-03,2024-03
259,2024-03-12,0,variant,2024-03,2024-03
656,2024-02-23,0,variant,2024-02,2024-02
471,2024-03-02,0,control,2024-03,2024-03
953,2024-02-17,1,control,2024-02,2024-02
971,2024-07-04,1,variant,2024-06,2024-07
12,2024-01-28,0,control,2024-01,2024-01
330,2024-01-19,0,variant,2024-01,2024-01
736,2024-02-07,0,control,2024-01,2024-02
784,2024-02-25,0,control,2024-02,2024-02
968,2024-06-16,0,control,2024-06,2024-06
358,2024-06-25,1,control,2024-06,2024-06
972,2024-04-18,0,control,2024-04,2024-04
408,2024-01-12,0,control,2024-01,2024-01
668,2024-03-09,0,variant,2024-03,2024-03
373,2024-01-19,0,variant,2024-01,2024-01
8,2024-03-27,0,control,2024-03,2024-03
122,2024-04-30,0,variant,2024-04,2024-04
348,2024-04-10,1,variant,2024-04,2024-04
676,2024-06-30,1,variant,2024-06,2024-06
90,2024-06-09,0,variant,2024-06,2024-06
648,2024-02-12,1,control,2024-02,2024-02
698,2024-04-23,0,control,2024-04,2024-04
316,2024-01-20,0,control,2024-01,2024-01
178,2024-05-02,0,control,2024-04,2024-05
540,2024-04-13,0,variant,2024-04,2024-04
732,2024-04-13,1,control,2024-04,2024-04
869,2024-06-05,0,variant,2024-05,2024-06
41,2024-01-12,0,variant,2024-01,2024-01
740,2024-01-10,0,variant,2024-01,2024-01
704,2024-02-22,0,variant,2024-02,2024-02
923,2024-06-27,0,control,2024-06,2024-06
502,2024-06-15,0,variant,2024-06,2024-06
959,2024-06-08,0,control,2024-06,2024-06
145,2024-02-08,0,variant,2024-01,2024-02
201,2024-06-18,0,variant,2024-06,2024-06
929,2024-05-05,0,variant,2024-04,2024-05
724,2024-03-25,0,control,2024-03,2024-03
461,2024-01-29,0,variant,2024-01,2024-01
732,2024-05-06,1,control,2024-04,2024-05
752,2024-02-03,0,control,2024-02,2024-02
925,2024-05-21,0,variant,2024-05,2024-05
909,2024-04-26,0,control,2024-04,2024-04
558,2024-02-06,0,variant,2024-01,2024-02
547,2024-05-09,0,control,2024-05,2024-05
253,2024-03-23,0,variant,2024-03,2024-03
390,2024-04-04,0,control,2024-03,2024-04
594,2024-03-27,0,variant,2024-03,2024-03
883,2024-06-02,0,variant,2024-06,2024-06
256,2024-03-18,0,variant,2024-03,2024-03
709,2024-03-27,0,control,2024-01,2024-03
815,2024-06-28,0,variant,2024-06,2024-06
921,2024-05-10,0,control,2024-05,2024-05
450,2024-03-13,0,control,2024-03,2024-03
10,2024-06-07,0,control,2024-06,2024-06
824,2024-06-03,0,variant,2024-05,2024-06
798,2024-07-01,0,control,2024-06,2024-07
242,2024-02-05,0,variant,2024-02,2024-02
251,2024-05-27,0,variant,2024-05,2024-05
877,2024-03-14,0,control,2024-03,2024-03
5,2024-05-07,0,variant,2024-04,2024-05
119,2024-04-08,0,control,2024-04,2024-04
801,2024-06-25,0,variant,2024-06,2024-06
374,2024-02-06,0,control,2024-01,2024-02
65,2024-05-10,0,variant,2024-04,2024-05
146,2024-04-09,0,control,2024-03,2024-04
224,2024-06-06,0,control,2024-06,2024-06
239,2024-07-02,0,control,2024-06,2024-07
177,2024-05-19,0,control,2024-05,2024-05
779,2024-05-08,0,control,2024-04,2024-05
853,2024-05-19,0,control,2024-05,2024-05
282,2024-01-25,0,control,2024-01,2024-01
63,2024-03-10,0,variant,2024-03,2024-03
217,2024-06-12,0,variant,2024-06,2024-06
854,2024-03-02,0,variant,2024-03,2024-03
827,2024-02-21,1,variant,2024-02,2024-02
795,2024-02-05,0,variant,2024-02,2024-02
689,2024-06-14,0,variant,2024-06,2024-06
461,2024-02-01,0,control,2024-01,2024-02
929,2024-04-30,0,variant,2024-04,2024-04
610,2024-05-14,0,control,2024-04,2024-05
105,2024-07-01,0,variant,2024-06,2024-07
99,2024-04-14,0,variant,2024-04,2024-04
511,2024-03-10,0,control,2024-02,2024-03
385,2024-04-10,0,variant,2024-04,2024-04
405,2024-05-27,0,control,2024-05,2024-05
823,2024-03-21,0,control,2024-03,2024-03
518,2024-07-03,0,control,2024-06,2024-07
476,2024-04-15,1,variant,2024-04,2024-04
977,2024-06-27,1,variant,2024-06,2024-06
709,2024-01-28,1,variant,2024-01,2024-01
863,2024-05-01,0,control,2024-04,2024-05
645,2024-05-07,1,variant,2024-05,2024-05
870,2024-04-10,0,variant,2024-04,2024-04
771,2024-05-02,0,control,2024-05,2024-05
437,2024-05-13,0,variant,2024-04,2024-05
23,2024-01-24,0,control,2024-01,2024-01
997,2024-03-01,0,control,2024-02,2024-03
565,2024-05-05,0,control,2024-04,2024-05
677,2024-06-25,0,variant,2024-06,2024-06
714,2024-03-16,0,control,2024-03,2024-03
458,2024-02-18,0,control,2024-02,2024-02
83,2024-04-09,0,control,2024-03,2024-04
145,2024-02-12,0,control,2024-01,2024-02
85,2024-04-24,0,control,2024-04,2024-04
78,2024-05-07,0,control,2024-04,2024-05
457,2024-01-28,0,variant,2024-01,2024-01
878,2024-05-28,0,control,2024-05,2024-05
1,2024-06-03,0,variant,2024-04,2024-06
51,2024-03-20,0,variant,2024-03,2024-03
685,2024-01-14,0,control,2024-01,2024-01
717,2024-01-02,0,control,2024-01,2024-01
772,2024-03-18,0,variant,2024-03,2024-03
446,2024-04-28,0,control,2024-04,2024-04
449,2024-06-12,0,control,2024-06,2024-06
881,2024-03-23,1,control,2024-02,2024-03
488,2024-04-06,0,variant,2024-03,2024-04
800,2024-03-04,0,variant,2024-02,2024-03
34,2024-06-16,0,variant,2024-05,2024-06
348,2024-05-02,1,variant,2024-04,2024-05
95,2024-06-23,0,control,2024-06,2024-06
72,2024-05-26,0,control,2024-04,2024-05
551,2024-06-17,0,control,2024-06,2024-06
154,2024-01-29,0,control,2024-01,2024-01
250,2024-01-28,0,control,2024-01,2024-01
674,2024-06-18,0,control,2024-06,2024-06
438,2024-03-29,0,control,2024-03,2024-03
118,2024-02-20,0,control,2024-02,2024-02
771,2024-05-06,0,control,2024-05,2024-05
891,2024-02-24,0,variant,2024-02,2024-02
306,2024-01-25,0,variant,2024-01,2024-01
268,2024-02-18,1,variant,2024-01,2024-02
961,2024-03-16,0,control,2024-03,2024-03
54,2024-01-20,0,control,2024-01,2024-01
236,2024-05-17,0,control,2024-05,2024-05
389,2024-04-12,0,control,2024-04,2024-04
990,2024-03-26,0,control,2024-03,2024-03
734,2024-06-23,0,variant,2024-06,2024-06
763,2024-04-02,0,variant,2024-03,2024-04
825,2024-04-20,1,control,2024-04,2024-04
401,2024-01-17,0,control,2024-01,2024-01
624,2024-03-01,1,control,2024-02,2024-03
767,2024-05-07,0,control,2024-04,2024-05
303,2024-06-13,1,control,2024-06,2024-06
919,2024-06-21,0,control,2024-06,2024-06
207,2024-01-16,0,control,2024-01,2024-01
229,2024-05-08,1,control,2024-05,2024-05
853,2024-06-14,0,control,2024-05,2024-06
910,2024-02-11,0,control,2024-02,2024-02
578,2024-06-20,0,control,2024-06,2024-06
75,2024-06-05,0,variant,2024-06,2024-06
435,2024-05-20,0,control,2024-05,2024-05
103,2024-01-19,1,variant,2024-01,2024-01
422,2024-05-30,0,variant,2024-05,2024-05
704,2024-02-22,0,variant,2024-02,2024-02
764,2024-05-15,0,variant,2024-05,2024-05
738,2024-02-28,0,variant,2024-02,2024-02
806,2024-02-24,0,variant,2024-02,2024-02
306,2024-01-18,0,control,2024-01,2024-01
